1401.671325,3315.93847939731
0.04127595696022951,0.028076946449006133
0.042872259734719274,0.025998172135363457
0.04640475193836162,0.02701675689588565
0.06760165953497148,0.031156099416206486
0.10122832465154673,0.031831845515217484
0.11387359120674195,0.04087699088839818
0.11611835822809337,0.0400865380417112
0.11679322176550559,0.04252406345923802
0.109096022750823,0.03475186918570978
0.09476590834430372,0.031771724555337444
0.08701421582572304,0.03477085823769041
0.06295572905898077,0.03422569277988899
3.5713300572068145,1.469428439705176
0.3036313519477844,0.4598593726143714
